"wikidata_uri","label","birth_year","gender","label","geo_coordinates","wikidata_uri"
http://www.wikidata.org/entity/Q17280090,Lola Sánchez Caldentey,1978,female,Valencia,POINT(-0.376389 39.470000),http://www.wikidata.org/entity/Q8818
http://www.wikidata.org/entity/Q17280340,,1942,male,Lisbon,POINT(-9.139016 38.708042),http://www.wikidata.org/entity/Q597
http://www.wikidata.org/entity/Q1729276,Karen Shire,1959,female,Boston,POINT(-71.057778 42.360278),http://www.wikidata.org/entity/Q100
http://www.wikidata.org/entity/Q1729446,Karin Hartmann,1959,female,Heppenheim,POINT(8.645000 49.641528),http://www.wikidata.org/entity/Q524407
http://www.wikidata.org/entity/Q1729521,Karin Priester,1941,female,Gliwice,POINT(18.665833 50.294167),http://www.wikidata.org/entity/Q105084
http://www.wikidata.org/entity/Q1729719,Karl-Dieter Hoffmann,1950,male,Weißenthurm,POINT(7.460555 50.414444),http://www.wikidata.org/entity/Q541616
http://www.wikidata.org/entity/Q1729722,Karl-Dieter Opp,1937,male,Cologne,POINT(6.957778 50.942222),http://www.wikidata.org/entity/Q365
http://www.wikidata.org/entity/Q1729790,Karl-Heinrich Bette,1952,male,Dortmund,POINT(7.465278 51.513889),http://www.wikidata.org/entity/Q1295
http://www.wikidata.org/entity/Q1730200,Karl Acham,1939,male,Leoben,POINT(15.097222 47.381667),http://www.wikidata.org/entity/Q485294
http://www.wikidata.org/entity/Q17302460,Júlia Sonnevend,1979,female,Budapest,POINT(19.040833 47.498333),http://www.wikidata.org/entity/Q1781
http://www.wikidata.org/entity/Q1730777,Karl Dunkmann,1868,male,Aurich,POINT(7.483611 53.471389),http://www.wikidata.org/entity/Q14839
http://www.wikidata.org/entity/Q1730929,Karl F. Schumann,1941,male,Bautzen,POINT(14.423889 51.181389),http://www.wikidata.org/entity/Q14835
http://www.wikidata.org/entity/Q1731189,Karl Gabriel,1943,male,Rapotín,POINT(17.019013 50.000764),http://www.wikidata.org/entity/Q303561
http://www.wikidata.org/entity/Q1731350,Karl Gustav Specht,1916,male,Rheydt,POINT(6.450000 51.166667),http://www.wikidata.org/entity/Q702411
http://www.wikidata.org/entity/Q1731560,Karl Heinz Pfeffer,1906,male,Frankfurt,POINT(8.682222 50.110556),http://www.wikidata.org/entity/Q1794
http://www.wikidata.org/entity/Q17317979,Mihai Ralea,1896,male,Huși,POINT(28.064722 46.673055),http://www.wikidata.org/entity/Q390162
http://www.wikidata.org/entity/Q1732136,Karl Lenz,1955,male,Bockhorn,POINT(11.983333 48.316667),http://www.wikidata.org/entity/Q533203
http://www.wikidata.org/entity/Q17322467,Irene Dölling,1942,female,Leicester,POINT(-1.133055 52.636111),http://www.wikidata.org/entity/Q83065
http://www.wikidata.org/entity/Q1732534,Karl Otto Hondrich,1937,male,Andernach,POINT(7.401667 50.439722),http://www.wikidata.org/entity/Q490058
http://www.wikidata.org/entity/Q17326983,Wilhelm Bernsdorf,1904,male,Bielefeld,POINT(8.533333 52.016667),http://www.wikidata.org/entity/Q2112
http://www.wikidata.org/entity/Q17333600,Marta Mauras,1947,female,Santiago,POINT(-70.650000 -33.437500),http://www.wikidata.org/entity/Q2887
http://www.wikidata.org/entity/Q17333880,Czesław Strzeszewski,1903,male,Warsaw,POINT(21.011111 52.230000),http://www.wikidata.org/entity/Q270
http://www.wikidata.org/entity/Q1733413,Karl Wilhelm Haas,1883,male,Nuremberg,POINT(11.077500 49.453889),http://www.wikidata.org/entity/Q2090
http://www.wikidata.org/entity/Q17334995,Kaoutar Harchi,1987,female,Strasbourg,POINT(7.752222 48.573333),http://www.wikidata.org/entity/Q6602
http://www.wikidata.org/entity/Q1733502,Karl Wörister,1946,male,Sierning,POINT(14.310000 48.044722),http://www.wikidata.org/entity/Q166009
http://www.wikidata.org/entity/Q17349723,Masami Iwata,1947,female,Tokyo,POINT(139.691667 35.689444),http://www.wikidata.org/entity/Q1490
http://www.wikidata.org/entity/Q17350121,Shigeyoshi Tanaka,1951,male,Kanagawa Prefecture,POINT(139.642528 35.447750),http://www.wikidata.org/entity/Q127513
http://www.wikidata.org/entity/Q17351348,Sjoerd Hofstra,1898,male,Idsegahuizum,POINT(5.418600 53.042500),http://www.wikidata.org/entity/Q1876042
http://www.wikidata.org/entity/Q1735531,Mark Wischnitzer,1882,male,Rivne,POINT(26.251389 50.619722),http://www.wikidata.org/entity/Q156739
http://www.wikidata.org/entity/Q17355457,Pierre Muller,1950,male,Baden-Baden,POINT(8.240833 48.761944),http://www.wikidata.org/entity/Q4100
http://www.wikidata.org/entity/Q1735959,Katharina Migerka,1844,female,Sovetsk,POINT(21.886389 55.080833),http://www.wikidata.org/entity/Q5647
http://www.wikidata.org/entity/Q17361333,Takashi Saguchi,1923,male,Tokyo,POINT(139.691667 35.689444),http://www.wikidata.org/entity/Q1490
http://www.wikidata.org/entity/Q17362534,Masafumi Arata,1973,male,Fukuoka Prefecture,POINT(130.418056 33.606111),http://www.wikidata.org/entity/Q123258
http://www.wikidata.org/entity/Q17364422,Mayka Ortega Eguiluz,1973,female,Sahagun City,POINT(-98.573889 19.769722),http://www.wikidata.org/entity/Q4448363
http://www.wikidata.org/entity/Q1737536,Kazimierz Żygulski,1919,male,Lviv,POINT(24.032222 49.842500),http://www.wikidata.org/entity/Q36036
http://www.wikidata.org/entity/Q1737669,Leopold Rosenmayr,1925,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q17381262,Faina Jyrkilä,1917,female,Sortavala,POINT(30.666667 61.700000),http://www.wikidata.org/entity/Q196397
http://www.wikidata.org/entity/Q17382975,Knut Gunnar Pipping,1920,male,Turku,POINT(22.266944 60.451667),http://www.wikidata.org/entity/Q38511
http://www.wikidata.org/entity/Q17383142,Veikko Pietilä,1941,male,Helsinki,POINT(24.937500 60.170833),http://www.wikidata.org/entity/Q1757
http://www.wikidata.org/entity/Q1738478,Kingsley Davis,1908,male,Jones County,POINT(-99.880000 32.740000),http://www.wikidata.org/entity/Q483895
http://www.wikidata.org/entity/Q17385883,Mustafa Emirbayer,1950,male,Detroit,POINT(-83.047500 42.331667),http://www.wikidata.org/entity/Q12439
http://www.wikidata.org/entity/Q17386264,Omar Lizardo,1974,male,New York City,POINT(-74.006111 40.712778),http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q17402252,Milica Antić Gaber,1958,female,Peja,POINT(20.288280 42.659130),http://www.wikidata.org/entity/Q112657
http://www.wikidata.org/entity/Q17409540,Kŭncho Stoĭchev,1960,male,Sofia,POINT(23.321726 42.697886),http://www.wikidata.org/entity/Q472
http://www.wikidata.org/entity/Q17410052,Ivo Khristov,1966,male,Kyiv,POINT(30.523611 50.450000),http://www.wikidata.org/entity/Q1899
http://www.wikidata.org/entity/Q17410665,Alo Liliweri,1957,male,East Flores,POINT(122.988115 -8.341208),http://www.wikidata.org/entity/Q14136
http://www.wikidata.org/entity/Q1741304,Rolf Tiedemann,1932,male,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q17421343,Grace Coyle,1892,female,North Adams,POINT(-73.109167 42.700833),http://www.wikidata.org/entity/Q49185
http://www.wikidata.org/entity/Q17425956,Prócoro Hernández Aguilar,1947,male,Amealco,POINT(-100.143889 20.188056),http://www.wikidata.org/entity/Q3849668
http://www.wikidata.org/entity/Q17426493,Joachim Kondziela,1932,male,Kochłowice,POINT(18.901500 50.253800),http://www.wikidata.org/entity/Q10951700
http://www.wikidata.org/entity/Q17427593,Genrikh Volkov,1933,male,Sarapul,POINT(53.800000 56.466667),http://www.wikidata.org/entity/Q193505
http://www.wikidata.org/entity/Q17429020,Nadia Fadil,1978,female,Borgerhout,POINT(4.433100 51.213300),http://www.wikidata.org/entity/Q834850
http://www.wikidata.org/entity/Q1744857,Klaus Allerbeck,1944,male,Seilershof,POINT(13.165800 53.076100),http://www.wikidata.org/entity/Q1480425
http://www.wikidata.org/entity/Q1745022,Klaus Dörre,1957,male,Külte,POINT(9.073900 51.402100),http://www.wikidata.org/entity/Q1797028
http://www.wikidata.org/entity/Q1745070,Klaus Feldmann,1939,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q1745102,Klaus Fritz,1958,male,Tübingen,POINT(9.055556 48.520000),http://www.wikidata.org/entity/Q3806
http://www.wikidata.org/entity/Q17452343,Anton Wurster,1913,male,Rijeka,POINT(14.433333 45.333333),http://www.wikidata.org/entity/Q1647
http://www.wikidata.org/entity/Q1745242,Klaus Horn,1934,male,Dresden,POINT(13.738144 51.049329),http://www.wikidata.org/entity/Q1731
http://www.wikidata.org/entity/Q1745268,Klaus Hüfner,1939,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q1745329,Klaus Kippert,1928,male,Offenbach am Main,POINT(8.766667 50.100000),http://www.wikidata.org/entity/Q3042
http://www.wikidata.org/entity/Q1745434,Klaus Merten,1940,male,Potsdam,POINT(13.066667 52.400000),http://www.wikidata.org/entity/Q1711
http://www.wikidata.org/entity/Q1745574,Klaus Priester,1952,male,Frankfurt,POINT(8.682222 50.110556),http://www.wikidata.org/entity/Q1794
http://www.wikidata.org/entity/Q1745585,Klaus R. Schroeter,1959,male,Schwerte,POINT(7.565278 51.445833),http://www.wikidata.org/entity/Q6863
http://www.wikidata.org/entity/Q1745773,Klaus Tenfelde,1944,male,Erkelenz,POINT(6.315556 51.080000),http://www.wikidata.org/entity/Q7025
http://www.wikidata.org/entity/Q17466065,David R. Gibson,1969,male,Philadelphia,POINT(-75.163611 39.952778),http://www.wikidata.org/entity/Q1345
http://www.wikidata.org/entity/Q1747768,Jacques Novicow,1849,male,Istanbul,POINT(28.960278 41.010000),http://www.wikidata.org/entity/Q406
http://www.wikidata.org/entity/Q17478003,María Ángeles Durán,1942,female,Madrid,POINT(-3.703333 40.416944),http://www.wikidata.org/entity/Q2807
http://www.wikidata.org/entity/Q17484153,Paula England,1949,female,Rapid City,POINT(-103.228667 44.081056),http://www.wikidata.org/entity/Q213325
http://www.wikidata.org/entity/Q1748762,Peter Heintz,1920,male,Davos,POINT(9.839833 46.809056),http://www.wikidata.org/entity/Q68097
http://www.wikidata.org/entity/Q17489753,Minoo Moallem,1954,female,Iran,POINT(53.000000 32.000000),http://www.wikidata.org/entity/Q794
http://www.wikidata.org/entity/Q1749476,Michael H. Nelson,1952,male,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q17496469,João Teixeira Lopes,1969,male,Porto,POINT(-8.610833 41.150000),http://www.wikidata.org/entity/Q36433
http://www.wikidata.org/entity/Q1750291,Walter M. Sprondel,1938,male,Stargard,POINT(15.044750 53.338719),http://www.wikidata.org/entity/Q106268
http://www.wikidata.org/entity/Q17522005,Christiane Bender,1953,female,Bad Homburg vor der Höhe,POINT(8.610486 50.229236),http://www.wikidata.org/entity/Q4165
http://www.wikidata.org/entity/Q1752339,Rudolf Heberle,1896,male,Lübeck,POINT(10.686389 53.869722),http://www.wikidata.org/entity/Q2843
http://www.wikidata.org/entity/Q17544430,Hans Zitko,1951,male,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q17544571,Władysław Jacher,1931,male,Joniny,POINT(21.183300 49.900000),http://www.wikidata.org/entity/Q11728211
http://www.wikidata.org/entity/Q1756969,Michael Kunczik,1945,male,Colditz,POINT(12.816667 51.116667),http://www.wikidata.org/entity/Q10762
http://www.wikidata.org/entity/Q17576603,Kai-Uwe Hellmann,1962,male,Walsrode,POINT(9.585250 52.859200),http://www.wikidata.org/entity/Q520369
http://www.wikidata.org/entity/Q1758797,Walter Böckmann,1923,male,Wernigerode,POINT(10.785278 51.835000),http://www.wikidata.org/entity/Q15982
http://www.wikidata.org/entity/Q17589926,Radu Ioanid,1953,male,Bucharest,POINT(26.097778 44.413361),http://www.wikidata.org/entity/Q19660
http://www.wikidata.org/entity/Q17593893,Valentīns Šteinbergs,1915,male,Serbka,POINT(30.765000 47.006389),http://www.wikidata.org/entity/Q4416706
http://www.wikidata.org/entity/Q1759679,Karel Dobbelaere,1933,male,Nieuwpoort,POINT(2.751389 51.129445),http://www.wikidata.org/entity/Q623310
http://www.wikidata.org/entity/Q1762009,Reinhard Wittenberg,1945,male,Hildesheim,POINT(9.950000 52.150000),http://www.wikidata.org/entity/Q3185
http://www.wikidata.org/entity/Q17624298,Carlos Ruiz Encina,1964,male,Santiago,POINT(-70.650000 -33.437500),http://www.wikidata.org/entity/Q2887
http://www.wikidata.org/entity/Q17626660,Gilbert Wheeler Beebe,1912,male,Mahwah,POINT(-74.143889 41.088611),http://www.wikidata.org/entity/Q1635175
http://www.wikidata.org/entity/Q17627211,René Bureau,1929,male,Ploërmel,POINT(-2.397500 47.931667),http://www.wikidata.org/entity/Q127775
http://www.wikidata.org/entity/Q17628988,Geoffroy de Lagasnerie,1981,male,Fontenay-aux-Roses,POINT(2.285555 48.789167),http://www.wikidata.org/entity/Q269166
http://www.wikidata.org/entity/Q17635523,José Castillo Castillo,1931,male,Granada,POINT(-3.600000 37.175000),http://www.wikidata.org/entity/Q8810
http://www.wikidata.org/entity/Q17637404,Wade Clark Roof,1939,male,Columbia,POINT(-81.044167 34.000555),http://www.wikidata.org/entity/Q38453
http://www.wikidata.org/entity/Q1764889,Ursula Schumm-Garling,1938,female,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q1765118,Pierre-Michel Menger,1953,male,Forbach,POINT(6.900000 49.188056),http://www.wikidata.org/entity/Q22703
http://www.wikidata.org/entity/Q17651400,Yves Hivert-Messeca,1948,male,Salernes,POINT(6.233889 43.563333),http://www.wikidata.org/entity/Q840242
http://www.wikidata.org/entity/Q17660766,Janet Zollinger Giele,1934,female,Wooster,POINT(-81.937200 40.809200),http://www.wikidata.org/entity/Q989567
http://www.wikidata.org/entity/Q17677990,Emmanuel Parent de Curzon,1811,male,Poitiers,POINT(0.335278 46.581111),http://www.wikidata.org/entity/Q6616
http://www.wikidata.org/entity/Q17680762,Annie Collovald,1958,female,Châlons-en-Champagne,POINT(4.364444 48.956667),http://www.wikidata.org/entity/Q47135
http://www.wikidata.org/entity/Q17686304,Takashi Kashima,1945,male,Hitachinaka,POINT(140.534667 36.396695),http://www.wikidata.org/entity/Q696772
http://www.wikidata.org/entity/Q17686991,Jun'ya Tsutsui,1970,male,Fukuoka Prefecture,POINT(130.418056 33.606111),http://www.wikidata.org/entity/Q123258
http://www.wikidata.org/entity/Q17687256,Katsuhiro Harada,1937,male,Chiba Prefecture,POINT(140.123195 35.604583),http://www.wikidata.org/entity/Q80011
http://www.wikidata.org/entity/Q17687853,Makoto Watabe,1952,"",Tokyo,POINT(139.691667 35.689444),http://www.wikidata.org/entity/Q1490
http://www.wikidata.org/entity/Q1769728,Gudmund Hernes,1941,male,Trondheim,POINT(10.400000 63.440000),http://www.wikidata.org/entity/Q25804
http://www.wikidata.org/entity/Q17704632,Stanisław Roman Bryl,1941,male,Tarnów,POINT(20.988333 50.012500),http://www.wikidata.org/entity/Q106281
http://www.wikidata.org/entity/Q1771105,Nathan Leites,1912,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q1772878,Jan Mehlum,1945,male,Tønsberg,POINT(10.423611 59.298056),http://www.wikidata.org/entity/Q107392
http://www.wikidata.org/entity/Q1774118,Ulrich Oevermann,1940,male,Heilbronn,POINT(9.217953 49.140428),http://www.wikidata.org/entity/Q715
http://www.wikidata.org/entity/Q1776712,Stanislav Andreski,1919,male,Częstochowa,POINT(19.122170 50.809640),http://www.wikidata.org/entity/Q103217
http://www.wikidata.org/entity/Q1777102,Philip Hauser,1909,male,Chicago,POINT(-87.627778 41.881944),http://www.wikidata.org/entity/Q1297
http://www.wikidata.org/entity/Q17812494,Paweł Beylin,1926,male,Haarlem,POINT(4.640556 52.380278),http://www.wikidata.org/entity/Q9920
http://www.wikidata.org/entity/Q1785021,Paul Trappe,1931,male,Trier,POINT(6.639350 49.755650),http://www.wikidata.org/entity/Q3138
http://www.wikidata.org/entity/Q1787960,Alfredo d'Escragnolle Taunay,1843,male,Rio de Janeiro,POINT(-43.205555 -22.911111),http://www.wikidata.org/entity/Q8678
http://www.wikidata.org/entity/Q1789210,Kristian Berg Harpviken,1961,male,Lillehammer,POINT(10.467430 61.114640),http://www.wikidata.org/entity/Q101341
http://www.wikidata.org/entity/Q1789284,Luis Eduardo Garzón,1951,male,Bogotá,POINT(-74.081750 4.609710),http://www.wikidata.org/entity/Q2841
http://www.wikidata.org/entity/Q1790464,Krzysztof Wojciechowski,1956,male,Warsaw,POINT(21.011111 52.230000),http://www.wikidata.org/entity/Q270
http://www.wikidata.org/entity/Q179109,Roland Barthes,1915,male,Cherbourg,POINT(-1.600000 49.633333),http://www.wikidata.org/entity/Q3667188
http://www.wikidata.org/entity/Q179126,John Ruskin,1819,male,London,POINT(-0.127500 51.507222),http://www.wikidata.org/entity/Q84
http://www.wikidata.org/entity/Q1792087,Kurt Schmailzl,1952,male,Munich,POINT(11.575000 48.137500),http://www.wikidata.org/entity/Q1726
http://www.wikidata.org/entity/Q1793825,Kurt Lüscher,1935,male,Lucerne,POINT(8.305900 47.052300),http://www.wikidata.org/entity/Q4191
http://www.wikidata.org/entity/Q1794249,Kurt Weis,1940,male,Mannheim,POINT(8.466111 49.487778),http://www.wikidata.org/entity/Q2119
http://www.wikidata.org/entity/Q1794545,Erik Allardt,1925,male,Helsinki,POINT(24.937500 60.170833),http://www.wikidata.org/entity/Q1757
http://www.wikidata.org/entity/Q179558,Alexandra Kollontai,1872,female,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q17977105,John Michael Steiner,1925,male,Prague,POINT(14.421389 50.087500),http://www.wikidata.org/entity/Q1085
http://www.wikidata.org/entity/Q1798243,Wilfried Schlau,1917,male,Veliky Ustyug,POINT(46.303889 60.758889),http://www.wikidata.org/entity/Q111048
http://www.wikidata.org/entity/Q17987366,Manuel Benza Pflücker,1944,male,Lima,POINT(-77.037500 -12.060000),http://www.wikidata.org/entity/Q2868
http://www.wikidata.org/entity/Q17987480,Carlos Martínez Assad,1946,male,Amatitán Municipality,POINT(-103.716667 20.850000),http://www.wikidata.org/entity/Q2841366
http://www.wikidata.org/entity/Q1798823,Mona Abaza,1959,female,Sharqia Governorate,POINT(31.630000 30.700000),http://www.wikidata.org/entity/Q31074
http://www.wikidata.org/entity/Q1799258,Paul Martin Neurath,1911,male,Vienna,POINT(16.372500 48.208333),http://www.wikidata.org/entity/Q1741
http://www.wikidata.org/entity/Q17997435,Mujo Demirović,1950,male,"Klisa, Bihać",POINT(16.063900 44.596700),http://www.wikidata.org/entity/Q3038918
http://www.wikidata.org/entity/Q17997770,Ante Fiamengo,1912,male,Komiža,POINT(16.089445 43.043611),http://www.wikidata.org/entity/Q396590
http://www.wikidata.org/entity/Q17997784,Salih Fočo,1953,male,Trnovo Municipality,POINT(18.339700 43.688600),http://www.wikidata.org/entity/Q1266980
http://www.wikidata.org/entity/Q18009184,Reiner Grundmann,1955,male,Freudenstadt,POINT(8.411111 48.463333),http://www.wikidata.org/entity/Q82838
http://www.wikidata.org/entity/Q18018390,Angelika Wetterer,1949,female,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q18019921,Elias Diaconide,1891,male,Huși,POINT(28.064722 46.673055),http://www.wikidata.org/entity/Q390162
http://www.wikidata.org/entity/Q18020670,Hans-Jürgen Richter,1941,male,Schöneberg,POINT(13.349722 52.483056),http://www.wikidata.org/entity/Q313189
http://www.wikidata.org/entity/Q18028549,Thomas Gebauer,1955,male,Constance,POINT(9.175278 47.663333),http://www.wikidata.org/entity/Q3834
http://www.wikidata.org/entity/Q1803058,Roberto Ardigò,1828,male,Casteldidone,POINT(10.400000 45.066667),http://www.wikidata.org/entity/Q42837
http://www.wikidata.org/entity/Q18043636,Roksana Bahramitash,1956,female,Iran,POINT(53.000000 32.000000),http://www.wikidata.org/entity/Q794
http://www.wikidata.org/entity/Q18044687,Lídia Puigvert,1970,female,Bogotá,POINT(-74.081750 4.609710),http://www.wikidata.org/entity/Q2841
http://www.wikidata.org/entity/Q18054766,Pauline Kent,1960,female,Australia,POINT(133.000000 -25.000000),http://www.wikidata.org/entity/Q408
http://www.wikidata.org/entity/Q1806277,Lars Lambrecht,1944,male,Hamburg,POINT(10.000000 53.550000),http://www.wikidata.org/entity/Q1055
http://www.wikidata.org/entity/Q18088966,Hendrik Jan Heeren,1922,male,Amsterdam,POINT(4.883333 52.366667),http://www.wikidata.org/entity/Q727
http://www.wikidata.org/entity/Q180989,Jane Addams,1860,female,Cedarville,POINT(-89.633900 42.375000),http://www.wikidata.org/entity/Q2671185
http://www.wikidata.org/entity/Q18115715,Raphaël Petrucci,1872,male,Siena,POINT(11.331389 43.318333),http://www.wikidata.org/entity/Q2751
http://www.wikidata.org/entity/Q18117941,Jacques Valdour,1872,male,Tours,POINT(0.688333 47.392778),http://www.wikidata.org/entity/Q288
http://www.wikidata.org/entity/Q1811952,Lee Robins,1922,female,New Orleans,POINT(-90.078333 29.976111),http://www.wikidata.org/entity/Q34404
http://www.wikidata.org/entity/Q18151098,Gregory Wilpert,1965,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q18152339,Harold Zvi Schiffrin,1922,male,Rochester,POINT(-77.611389 43.165556),http://www.wikidata.org/entity/Q49218
http://www.wikidata.org/entity/Q181529,Herbert Simon,1916,male,Milwaukee,POINT(-87.950000 43.050000),http://www.wikidata.org/entity/Q37836
http://www.wikidata.org/entity/Q18157492,Havidan Rodriguez,1959,male,Arecibo,POINT(-66.720833 18.470556),http://www.wikidata.org/entity/Q640728
http://www.wikidata.org/entity/Q18162068,Karen Robson,1973,female,United Kingdom,POINT(-2.000000 54.600000),http://www.wikidata.org/entity/Q145
http://www.wikidata.org/entity/Q18171899,Karel Schmeidler,1951,male,Ivančice,POINT(16.377529 49.101478),http://www.wikidata.org/entity/Q1008686
http://www.wikidata.org/entity/Q18176269,Ignacio Ferrán y Rivas,1839,male,Barcelona,POINT(2.176944 41.382500),http://www.wikidata.org/entity/Q1492
http://www.wikidata.org/entity/Q181870,Franklin Henry Giddings,1855,male,Sherman,POINT(-73.500000 41.583333),http://www.wikidata.org/entity/Q2446125
http://www.wikidata.org/entity/Q1818913,Leon Petrażycki,1867,male,Kalantajova,POINT(30.157778 54.762778),http://www.wikidata.org/entity/Q20469939
http://www.wikidata.org/entity/Q18191206,Orna Sasson-Levy,1957,female,Kfar Blum,POINT(35.609722 33.172222),http://www.wikidata.org/entity/Q1019478
http://www.wikidata.org/entity/Q18191243,Ephraim Yaar,1935,male,Tel Aviv,POINT(34.780000 32.080000),http://www.wikidata.org/entity/Q33935
http://www.wikidata.org/entity/Q18191269,Yossi Shavit,1949,male,Haifa,POINT(34.999167 32.819167),http://www.wikidata.org/entity/Q41621
http://www.wikidata.org/entity/Q18197284,Fernand Clerget,1865,male,Corbenay,POINT(6.325278 47.890833),http://www.wikidata.org/entity/Q832455
http://www.wikidata.org/entity/Q1822135,Erna Brodber,1940,female,Saint Mary Parish,POINT(-76.900000 18.316667),http://www.wikidata.org/entity/Q633565
http://www.wikidata.org/entity/Q18221398,Jean-Pierre Fragnière,1944,male,Veysonnaz,POINT(7.338070 46.197220),http://www.wikidata.org/entity/Q70112
http://www.wikidata.org/entity/Q18224095,Günter Seufert,1955,male,Schweinfurt,POINT(10.233333 50.050000),http://www.wikidata.org/entity/Q4126
http://www.wikidata.org/entity/Q18226328,Janusz Mariański,1940,male,Borowo,POINT(19.973333 52.683056),http://www.wikidata.org/entity/Q4946495
http://www.wikidata.org/entity/Q18226603,Franciszek Oberc,1947,male,Rymanów,POINT(21.883333 49.566667),http://www.wikidata.org/entity/Q2588425
http://www.wikidata.org/entity/Q18239172,Nicholas Paine Gilman,1849,male,Quincy,POINT(-91.388611 39.932222),http://www.wikidata.org/entity/Q575750
http://www.wikidata.org/entity/Q18243139,Celina Vargas,1944,female,Rio de Janeiro,POINT(-43.205555 -22.911111),http://www.wikidata.org/entity/Q8678
http://www.wikidata.org/entity/Q18243732,Rita Liljeström,1928,female,Helsinki,POINT(24.937500 60.170833),http://www.wikidata.org/entity/Q1757
http://www.wikidata.org/entity/Q18246628,Jan Trost,1935,male,Gävle,POINT(17.144389 60.674833),http://www.wikidata.org/entity/Q25748
http://www.wikidata.org/entity/Q18274603,Carlos Hasenbalg,1942,male,Buenos Aires,POINT(-58.381944 -34.599722),http://www.wikidata.org/entity/Q1486
http://www.wikidata.org/entity/Q18275399,Gláucio Ary Dillon Soares,1934,male,Rio de Janeiro,POINT(-43.205555 -22.911111),http://www.wikidata.org/entity/Q8678
http://www.wikidata.org/entity/Q18279147,Ilya Utekhin,1968,male,Saint Petersburg,POINT(30.316667 59.950000),http://www.wikidata.org/entity/Q656
http://www.wikidata.org/entity/Q182847,Jean Baudrillard,1929,male,Reims,POINT(4.028611 49.265278),http://www.wikidata.org/entity/Q41876
http://www.wikidata.org/entity/Q18285240,Mauro Iasi,1960,male,São Paulo,POINT(-46.633947 -23.550394),http://www.wikidata.org/entity/Q174
http://www.wikidata.org/entity/Q182905,Georgi Plekhanov,1856,male,Gudalovka,POINT(39.816667 52.650000),http://www.wikidata.org/entity/Q4151507
http://www.wikidata.org/entity/Q18324113,Zdeněk Papoušek,1956,male,Heršpice,POINT(16.913572 49.119790),http://www.wikidata.org/entity/Q1615569
http://www.wikidata.org/entity/Q18331027,Henry Hughes,1829,male,Port Gibson,POINT(-90.983100 31.956100),http://www.wikidata.org/entity/Q2005276
http://www.wikidata.org/entity/Q18334068,Jörg Rössel,1968,male,Opladen,POINT(7.002780 51.067800),http://www.wikidata.org/entity/Q315138
http://www.wikidata.org/entity/Q18334691,Roland Verwiebe,1971,male,Berlin,POINT(13.383333 52.516667),http://www.wikidata.org/entity/Q64
http://www.wikidata.org/entity/Q18351192,In-Jin Yoon,1963,male,Hongseong County,POINT(126.662778 36.599444),http://www.wikidata.org/entity/Q50343
http://www.wikidata.org/entity/Q18352711,J. P. S. Uberoi,1934,male,Lahore,POINT(74.343611 31.549722),http://www.wikidata.org/entity/Q11739
http://www.wikidata.org/entity/Q18356286,Umberto Pagano,1950,male,Naples,POINT(14.248611 40.835833),http://www.wikidata.org/entity/Q2634
http://www.wikidata.org/entity/Q18379674,John Gilderbloom,1952,male,San Mateo,POINT(-122.313055 37.554167),http://www.wikidata.org/entity/Q169943
http://www.wikidata.org/entity/Q18390661,Robert Dentler,1928,male,Oak Park,POINT(-87.789444 41.888333),http://www.wikidata.org/entity/Q331397
http://www.wikidata.org/entity/Q18418397,Ignacio Urquizu,1978,male,Alcañiz,POINT(-0.132957 41.050254),http://www.wikidata.org/entity/Q572800
http://www.wikidata.org/entity/Q1844137,Matilda White Riley,1911,female,Boston,POINT(-71.057778 42.360278),http://www.wikidata.org/entity/Q100
http://www.wikidata.org/entity/Q184435,Zeev Sternhell,1935,male,Przemyśl,POINT(22.784240 49.783450),http://www.wikidata.org/entity/Q208473
http://www.wikidata.org/entity/Q18445,James Cooke Brown,1921,male,Tagbilaran,POINT(123.850000 9.650000),http://www.wikidata.org/entity/Q1826
http://www.wikidata.org/entity/Q18471877,William Chambliss,1933,male,Buffalo,POINT(-78.878056 42.886389),http://www.wikidata.org/entity/Q40435
