"wikidata_uri","label","birth_year","gender"
http://www.wikidata.org/entity/Q15906620,Bram van Stolk,1941,male
http://www.wikidata.org/entity/Q15909138,Huang Wenshan,1898,male
http://www.wikidata.org/entity/Q15910594,Tao Menghe,1887,male
http://www.wikidata.org/entity/Q15912358,Qu Tongzu,1910,male
http://www.wikidata.org/entity/Q1591441,Albert Mühlum,1943,male
http://www.wikidata.org/entity/Q15915639,Jingchao Wu,1901,male
http://www.wikidata.org/entity/Q15918067,Sun Liping,1955,male
http://www.wikidata.org/entity/Q15919419,Piotr Żuk,1972,male
http://www.wikidata.org/entity/Q15921411,Sylvie Tissot,1971,female
http://www.wikidata.org/entity/Q1594049,Sebastian Herkommer,1933,male
http://www.wikidata.org/entity/Q15944135,Søren Risbjerg Thomsen,1943,male
http://www.wikidata.org/entity/Q15945033,Lu Xueyi,1933,male
http://www.wikidata.org/entity/Q1594592,Heike Trappe,1966,female
http://www.wikidata.org/entity/Q15948,Émile Durkheim,1858,male
http://www.wikidata.org/entity/Q15953956,Shoshana Zuboff,1951,female
http://www.wikidata.org/entity/Q15956302,Alvan Alonzo Tenney,1876,male
http://www.wikidata.org/entity/Q1596156,Heiner Meulemann,1944,male
http://www.wikidata.org/entity/Q15965072,Volker Ronge,1943,male
http://www.wikidata.org/entity/Q1596739,Heinrich Best,1949,male
http://www.wikidata.org/entity/Q15970906,Claude Langlois,1937,male
http://www.wikidata.org/entity/Q1597181,Ulysses G. Weatherly,1865,male
http://www.wikidata.org/entity/Q15973243,Zahra Ali,1953,female
http://www.wikidata.org/entity/Q15974177,Antonio Casilli,1972,male
http://www.wikidata.org/entity/Q15974271,Françoise Champion,1947,female
http://www.wikidata.org/entity/Q15975516,Hans-Peter Müller,1951,male
http://www.wikidata.org/entity/Q15978648,Marc Lesage,1948,male
http://www.wikidata.org/entity/Q15980115,Yuri Arutyunyan,1929,male
http://www.wikidata.org/entity/Q15982611,Frederic George Young,1858,male
http://www.wikidata.org/entity/Q1598508,Heinrich Popitz,1925,male
http://www.wikidata.org/entity/Q15987242,Břetislav Foustka,1862,male
http://www.wikidata.org/entity/Q159876,Julia Kristeva,1941,female
http://www.wikidata.org/entity/Q15989999,Anthony Heath,1942,male
http://www.wikidata.org/entity/Q15990386,David J. Hess,1956,male
http://www.wikidata.org/entity/Q15990393,Heinz-Jürgen Voß,1979,male
http://www.wikidata.org/entity/Q15990503,Christa Cremer-Renz,1945,female
http://www.wikidata.org/entity/Q15991305,Erik Sture Larre,1914,male
http://www.wikidata.org/entity/Q15992435,Dany Bébel-Gisler,1935,female
http://www.wikidata.org/entity/Q15994603,Sally Macintyre,1949,female
http://www.wikidata.org/entity/Q1599726,Heinrich von der Haar,1948,male
http://www.wikidata.org/entity/Q15999103,Edward Coyne,1896,male
http://www.wikidata.org/entity/Q1599983,Heinz Abels,1943,male
http://www.wikidata.org/entity/Q1600090,Heinz Bude,1954,male
http://www.wikidata.org/entity/Q16001396,Peter Abell,1939,male
http://www.wikidata.org/entity/Q16001719,Barry D. Adam,1952,male
http://www.wikidata.org/entity/Q1600191,Heinz Fassmann,1955,male
http://www.wikidata.org/entity/Q16002333,Syed Farid al-Attas,1961,male
http://www.wikidata.org/entity/Q16002370,Richard Alba,1942,male
http://www.wikidata.org/entity/Q16002655,Harry Alpert,1912,male
http://www.wikidata.org/entity/Q16002828,Edwin Amenta,1957,male
http://www.wikidata.org/entity/Q1600312,Heinz Günter Holtappels,1954,male
http://www.wikidata.org/entity/Q1600484,Heinz Kluth,1921,male
http://www.wikidata.org/entity/Q1600552,Heinz Langerhans,1904,male
http://www.wikidata.org/entity/Q16005823,Roswell Hill Johnson,1877,male
http://www.wikidata.org/entity/Q1600625,Heinz Markmann,1926,male
http://www.wikidata.org/entity/Q1600632,Heinz Maus,1911,male
http://www.wikidata.org/entity/Q16006350,Isabel Atkinson,1891,female
http://www.wikidata.org/entity/Q16007605,Helen Dinerman,1920,female
http://www.wikidata.org/entity/Q16008287,Hugh H. Smythe,1913,male
http://www.wikidata.org/entity/Q1600843,Heinz Rudolf Sonntag,1940,male
http://www.wikidata.org/entity/Q1600867,Heinz Sahner,1938,male
http://www.wikidata.org/entity/Q1600876,Heinz Sauermann,1905,male
http://www.wikidata.org/entity/Q16009322,Daniel Lerner,1917,male
http://www.wikidata.org/entity/Q1601016,Heinz Steinert,1942,male
http://www.wikidata.org/entity/Q1601053,Michael Corsten,1961,male
http://www.wikidata.org/entity/Q16011888,Andrä Wolter,1950,male
http://www.wikidata.org/entity/Q16012342,Edgar Tristram Thompson,1900,male
http://www.wikidata.org/entity/Q16012805,"John E. Ivey, Jr.",1919,male
http://www.wikidata.org/entity/Q16012887,Marshall Sklare,1921,male
http://www.wikidata.org/entity/Q16012897,Paul Taylor,1957,male
http://www.wikidata.org/entity/Q16013695,Margret Dieck,1941,female
http://www.wikidata.org/entity/Q16015182,Nebojša M. Krstić,1964,male
http://www.wikidata.org/entity/Q16016201,Bernard Lefkowitz,1937,male
http://www.wikidata.org/entity/Q16016395,John B. Chitamber,1920,male
http://www.wikidata.org/entity/Q1601853,Helen Lynd,1896,female
http://www.wikidata.org/entity/Q1602138,Helga Amesberger,1960,female
http://www.wikidata.org/entity/Q16022898,Léopold Lacour,1854,male
http://www.wikidata.org/entity/Q1602392,Helge Peters,1937,male
http://www.wikidata.org/entity/Q16026891,Walter G. Beach,1868,male
http://www.wikidata.org/entity/Q16027076,Annie Marion MacLean,1869,female
http://www.wikidata.org/entity/Q16027798,Madeleine Grawitz,1911,female
http://www.wikidata.org/entity/Q1603130,Lothar Bossle,1929,male
http://www.wikidata.org/entity/Q1603468,Helmut Dahmer,1937,male
http://www.wikidata.org/entity/Q1603519,Helmut F. Spinner,1937,male
http://www.wikidata.org/entity/Q1603839,Helmut Kuzmics,1949,male
http://www.wikidata.org/entity/Q1604020,Helmut Wagner,1904,male
http://www.wikidata.org/entity/Q1604231,Helmut Steiner,1936,male
http://www.wikidata.org/entity/Q1604252,Helmut Tausendteufel,1960,male
http://www.wikidata.org/entity/Q1604324,Helmut Wiesenthal,1938,male
http://www.wikidata.org/entity/Q16049332,Javad Jahanghirzadeh,1966,male
http://www.wikidata.org/entity/Q16050901,,1944,male
http://www.wikidata.org/entity/Q16052229,Hasan Mohaddesi Kilvaei,1966,male
http://www.wikidata.org/entity/Q16053110,Seyed Zia Hashemi,1967,male
http://www.wikidata.org/entity/Q16053167,,1949,male
http://www.wikidata.org/entity/Q1605382,Henner Hess,1940,male
http://www.wikidata.org/entity/Q1605863,Marjan Šetinc,1949,male
http://www.wikidata.org/entity/Q1605922,Henri Lévy-Bruhl,1884,male
http://www.wikidata.org/entity/Q16061133,Cecilia L. Ridgeway,1947,female
http://www.wikidata.org/entity/Q1606160,Henriette Fürth,1861,female
http://www.wikidata.org/entity/Q1606278,Henrik Kreutz,1938,male
http://www.wikidata.org/entity/Q160640,Raymond Aron,1905,male
http://www.wikidata.org/entity/Q16065005,Hans-Peter Lang,1948,male
http://www.wikidata.org/entity/Q16065124,Helmut Staubmann,1956,male
http://www.wikidata.org/entity/Q16067343,Émile Lasbax,1888,male
http://www.wikidata.org/entity/Q16067644,Frederick Charles Frey,1891,male
http://www.wikidata.org/entity/Q16068290,,1966,male
http://www.wikidata.org/entity/Q16069692,Luc Sels,1967,male
http://www.wikidata.org/entity/Q1607175,Henry Pratt Fairchild,1880,male
http://www.wikidata.org/entity/Q1607323,Henry Trujillo,1965,male
http://www.wikidata.org/entity/Q1607343,Yasuma Takada,1883,male
http://www.wikidata.org/entity/Q1607348,Henry Volken,1925,male
http://www.wikidata.org/entity/Q16076398,Xing Tong,1948,male
http://www.wikidata.org/entity/Q16078437,Xiuxiong Bai,1941,male
http://www.wikidata.org/entity/Q16080179,Tae-hwan Kim,1928,male
http://www.wikidata.org/entity/Q1608042,Herbert Bednorz,1908,male
http://www.wikidata.org/entity/Q1608132,Herbert Claas,1941,male
http://www.wikidata.org/entity/Q16084005,Ho-Keun Song,1956,male
http://www.wikidata.org/entity/Q16084218,Yong-ha Sin,1937,male
http://www.wikidata.org/entity/Q16084622,,1953,male
http://www.wikidata.org/entity/Q16087150,,1948,male
http://www.wikidata.org/entity/Q1608774,Yusif Rüstəmov,1932,male
http://www.wikidata.org/entity/Q16088410,Dragan K. Vukčević,1958,male
http://www.wikidata.org/entity/Q16089168,Pavle Milenković,1964,male
http://www.wikidata.org/entity/Q1608981,Stephen Mennell,1944,male
http://www.wikidata.org/entity/Q1609105,Herbert Schöffler,1888,male
http://www.wikidata.org/entity/Q1609179,Herbert Sultan,1894,male
http://www.wikidata.org/entity/Q16091981,Cho Heeyeon,1956,male
http://www.wikidata.org/entity/Q1609520,Jos van Kemenade,1937,male
http://www.wikidata.org/entity/Q16098748,Todor Kuljić,1949,male
http://www.wikidata.org/entity/Q16102033,Max Haller,1947,male
http://www.wikidata.org/entity/Q16104426,D N Dhanagare,1936,male
http://www.wikidata.org/entity/Q16104833,Maureen Cain,1938,female
http://www.wikidata.org/entity/Q16105335,Alberto Gasparini,1940,male
http://www.wikidata.org/entity/Q16105824,David Yetman,1941,male
http://www.wikidata.org/entity/Q16105892,"Peter W. Cookson, Jr.",1942,male
http://www.wikidata.org/entity/Q16106118,Russell Thornton,1942,male
http://www.wikidata.org/entity/Q16106252,Guy Olivier Faure,1943,male
http://www.wikidata.org/entity/Q16106584,Prem Chowdhry,1944,female
http://www.wikidata.org/entity/Q16107241,Carlos Calderón Fajardo,1946,male
http://www.wikidata.org/entity/Q16107244,Kim S. Cameron,1946,male
http://www.wikidata.org/entity/Q1610890,Hermann Denz,1949,male
http://www.wikidata.org/entity/Q16112840,Dunja Rihtman-Auguštin,1926,female
http://www.wikidata.org/entity/Q16115943,Ivan Cifrić,1946,male
http://www.wikidata.org/entity/Q16117383,Thomas Shapiro,1947,male
http://www.wikidata.org/entity/Q1611838,Hermann Korte,1937,male
http://www.wikidata.org/entity/Q1612087,Hermann Meier-Cronemeyer,1932,male
http://www.wikidata.org/entity/Q16125029,Taher Labib,1942,male
http://www.wikidata.org/entity/Q1612850,Hermann Strasser,1941,male
http://www.wikidata.org/entity/Q1612963,Roland Robertson,1938,male
http://www.wikidata.org/entity/Q16131892,Jacob Kellner,1920,male
http://www.wikidata.org/entity/Q16132046,Eva Etzioni-Halevy,1934,female
http://www.wikidata.org/entity/Q1613948,Herrad Schenk,1948,female
http://www.wikidata.org/entity/Q16142975,Sev Ozdowski,1949,male
http://www.wikidata.org/entity/Q16145090,Alberto Mayol,1976,male
http://www.wikidata.org/entity/Q16147473,Nilgün Çelebi,1950,female
http://www.wikidata.org/entity/Q1614826,Hervé Carrier,1921,male
http://www.wikidata.org/entity/Q16161574,Arto Aniluoto,1976,male
http://www.wikidata.org/entity/Q16166061,Tone Alm Andreassen,1958,female
http://www.wikidata.org/entity/Q16167821,Guy Bäckman,1940,male
http://www.wikidata.org/entity/Q16169428,Geoffrey Cronjé,1907,male
http://www.wikidata.org/entity/Q1617184,Hiber Conteris,1933,male
http://www.wikidata.org/entity/Q16173066,Anne Marie Berg,1948,female
http://www.wikidata.org/entity/Q16177625,Anita Borch,1968,female
http://www.wikidata.org/entity/Q16181368,Stein Braten,1934,male
http://www.wikidata.org/entity/Q1618230,Hilde Lion,1893,female
http://www.wikidata.org/entity/Q1618350,Hildegard Maria Nickel,1948,female
http://www.wikidata.org/entity/Q16186497,Gert Spaargaren,1954,male
http://www.wikidata.org/entity/Q16191387,Rogel·li Duocastella i Rosell,1914,male
http://www.wikidata.org/entity/Q16192889,Sigrid Quack,1958,female
http://www.wikidata.org/entity/Q16192971,Aninhalli Vasavi,1958,female
http://www.wikidata.org/entity/Q16195673,Jane McAlevey,1964,female
http://www.wikidata.org/entity/Q16196568,Michael Lounsbury,1966,male
http://www.wikidata.org/entity/Q16202168,Alberto Cambrosio,1950,male
http://www.wikidata.org/entity/Q16205012,Elana Maryles Sztokman,1969,female
http://www.wikidata.org/entity/Q16205377,Mervin F. Verbit,1936,male
http://www.wikidata.org/entity/Q1620845,Werner Bergmann,1950,male
http://www.wikidata.org/entity/Q16214249,Lucien van der Walt,1972,male
http://www.wikidata.org/entity/Q16215658,Jan Spurk,1956,male
http://www.wikidata.org/entity/Q16216287,Karl Hermann Tjaden,1935,male
http://www.wikidata.org/entity/Q16216372,Klaus Ernst,1936,male
http://www.wikidata.org/entity/Q16216771,Endre Spaller,1977,male
http://www.wikidata.org/entity/Q16218237,Margarete Tjaden-Steinhauer,1936,female
http://www.wikidata.org/entity/Q16224404,Samuel D. Gosling,1950,male
http://www.wikidata.org/entity/Q1624558,Holger Lengfeld,1970,male
http://www.wikidata.org/entity/Q1624594,Holger Pfaff,1956,male
http://www.wikidata.org/entity/Q1624606,Holger Rust,1946,male
http://www.wikidata.org/entity/Q1625785,William Richard Scott,1932,male
http://www.wikidata.org/entity/Q162597,Henri Lefebvre,1901,male
http://www.wikidata.org/entity/Q16262807,Yves Martin,1929,male
http://www.wikidata.org/entity/Q16263794,Jun Ayukawa,1952,male
http://www.wikidata.org/entity/Q16264218,Kyōko Inagaki,1956,female
http://www.wikidata.org/entity/Q16264340,Hachirō Iwai,1955,male
http://www.wikidata.org/entity/Q16264432,Kayoko Ueno,1957,female
http://www.wikidata.org/entity/Q16264896,Yoshio Okada,1934,male
http://www.wikidata.org/entity/Q16264967,Hitoshi Okuda,1952,male
http://www.wikidata.org/entity/Q16265172,Motohisa Kajitani,1937,male
http://www.wikidata.org/entity/Q16267020,Bernard Kalaora,1945,male
http://www.wikidata.org/entity/Q16267578,Joseph Yvon Thériault,1949,male
http://www.wikidata.org/entity/Q16268657,Andrea Pitasi,1967,male
http://www.wikidata.org/entity/Q16269766,Réda Benkirane,1962,male
http://www.wikidata.org/entity/Q16272975,Andrei Babushkin,1964,male
http://www.wikidata.org/entity/Q16275148,Blaženka Despot,1930,female
http://www.wikidata.org/entity/Q1628512,Milan Zver,1962,male
http://www.wikidata.org/entity/Q16294810,Stefan Hornbostel,1955,male
http://www.wikidata.org/entity/Q1629565,Robert Miles,1950,male
http://www.wikidata.org/entity/Q1629750,Horst Müller,1945,male
http://www.wikidata.org/entity/Q16297933,Mario Bronfman,1945,male
http://www.wikidata.org/entity/Q16297977,Jorge A. Bustamante Fernández,1938,male
http://www.wikidata.org/entity/Q1629828,Horst Pöttker,1944,male
http://www.wikidata.org/entity/Q16299441,Pertti Jokivuori,1962,male
http://www.wikidata.org/entity/Q16299747,Juulia Kauste,1967,female
http://www.wikidata.org/entity/Q16302531,Ana de Skalon,1953,female
http://www.wikidata.org/entity/Q163171,George C. Homans,1910,male
http://www.wikidata.org/entity/Q16318769,Clifford Robe Shaw,1895,male
http://www.wikidata.org/entity/Q1631941,Howard W. Odum,1884,male
http://www.wikidata.org/entity/Q16319432,Henry D. McKay,1899,male
http://www.wikidata.org/entity/Q16320616,Peter Vorderer,1959,male
http://www.wikidata.org/entity/Q16323888,Ryszard Borowicz,1945,male
http://www.wikidata.org/entity/Q16326168,Eugenio Ortega,1940,male
http://www.wikidata.org/entity/Q16329348,Michalēs Charalampidēs,1951,male
http://www.wikidata.org/entity/Q1633258,Hubert Knoblauch,1959,male
http://www.wikidata.org/entity/Q1633297,"Hubert M. Blalock, Jr.",1926,male
http://www.wikidata.org/entity/Q1633462,Hubert Treiber,1942,male
http://www.wikidata.org/entity/Q16334953,Maria Śmiełowska,1943,female
http://www.wikidata.org/entity/Q16335439,Leonid Keselman,1944,male
http://www.wikidata.org/entity/Q16336004,Shigeo Minowa,1926,male
http://www.wikidata.org/entity/Q16336380,Ali Kamel,1962,male
http://www.wikidata.org/entity/Q16336808,Aspásia Camargo,1946,female
http://www.wikidata.org/entity/Q1634275,Hugh Davis Graham,1936,male
http://www.wikidata.org/entity/Q16345052,Vakulabharanaṃ Ramakrishna,1938,male
http://www.wikidata.org/entity/Q16348602,Oļegs Pavlovs,1931,male
http://www.wikidata.org/entity/Q16363289,Klaus Mäkelä,1939,male
http://www.wikidata.org/entity/Q16373600,Rəna Mirzəzadə,1954,female
http://www.wikidata.org/entity/Q16403340,Andrus Saar,1946,male
http://www.wikidata.org/entity/Q16403449,Juhan Kivirähk,1957,male
http://www.wikidata.org/entity/Q16403999,Mart Einasto,1969,male
http://www.wikidata.org/entity/Q16404046,Asser Murutar,1934,male
http://www.wikidata.org/entity/Q16404744,August Sikk,1919,male
http://www.wikidata.org/entity/Q16405614,Kalju Oja,1920,male
http://www.wikidata.org/entity/Q16405809,Arved Oksaar,1920,male
http://www.wikidata.org/entity/Q16406319,Katrin Paadam,1954,female
http://www.wikidata.org/entity/Q16407830,Anu Narusk,1948,female
http://www.wikidata.org/entity/Q16407984,Margus Paas,1968,male
http://www.wikidata.org/entity/Q16408039,Iris Pettai,1947,female
http://www.wikidata.org/entity/Q16408347,Ave Kovalyov,1981,female
http://www.wikidata.org/entity/Q16408376,Ellu Saar,1955,female
http://www.wikidata.org/entity/Q16408396,Jüri Saarniit,1951,male
http://www.wikidata.org/entity/Q1641151,Robert Hettlage,1943,male
http://www.wikidata.org/entity/Q16427254,Stefán Ólafsson,1951,male
http://www.wikidata.org/entity/Q1642959,Jürgen Schupp,1956,male
http://www.wikidata.org/entity/Q16437274,,1970,female
http://www.wikidata.org/entity/Q16439769,Charles Margue,1956,male
http://www.wikidata.org/entity/Q16443886,Antanas Maliauskis,1877,male
http://www.wikidata.org/entity/Q16446179,Bronius Krištanavičius,1910,male
http://www.wikidata.org/entity/Q16454303,Juozas Lakis,1943,male
http://www.wikidata.org/entity/Q16454926,Kajetonas Julius Čeginskas,1927,male
http://www.wikidata.org/entity/Q16465355,Natalija Kasatkina,1949,female
http://www.wikidata.org/entity/Q16467582,Börje Hanssen,1917,male
http://www.wikidata.org/entity/Q16471479,Romualdas Grigas,1936,male
http://www.wikidata.org/entity/Q16475343,Valentinas Klimašauskas,1977,male
http://www.wikidata.org/entity/Q16476946,Vylius Leonavičius,1955,male
http://www.wikidata.org/entity/Q16477192,Vytautas Šlapkauskas,1953,male
http://www.wikidata.org/entity/Q16477234,Vytolis Kučinskas,1936,male
http://www.wikidata.org/entity/Q16482945,Rodrigo Ambrosio,1941,male
http://www.wikidata.org/entity/Q16488240,Alexis Stepanenko,1938,male
http://www.wikidata.org/entity/Q16490415,Andrea Paola,1964,female
http://www.wikidata.org/entity/Q16493671,Laura Fuentes Belgrave,1978,female
http://www.wikidata.org/entity/Q16493890,Arnaldo Madeira,1940,male
http://www.wikidata.org/entity/Q16493978,Luis H. Fajardo,1932,male
http://www.wikidata.org/entity/Q16494034,Manuel J. Calle,1866,male
http://www.wikidata.org/entity/Q16494714,Víctor Daniel Camacho Monge,1939,male
http://www.wikidata.org/entity/Q16495909,Azelene Kaingang,1965,female
http://www.wikidata.org/entity/Q16497786,Benito Barros,1957,male
http://www.wikidata.org/entity/Q16499765,Lane Kenworthy,1964,male
http://www.wikidata.org/entity/Q16514930,Dmitrij Valerʹevič Efremenko,1967,male
http://www.wikidata.org/entity/Q16514956,Aleksey Levinson,1944,male
http://www.wikidata.org/entity/Q16519747,Miklós Fogarassy,1939,male
http://www.wikidata.org/entity/Q16520254,Marianna Hajduska,1953,female
http://www.wikidata.org/entity/Q16520400,Miklós Hernádi,1944,male
http://www.wikidata.org/entity/Q16520695,István Illéssy,1948,male
http://www.wikidata.org/entity/Q16521425,György Könczei,1958,male
http://www.wikidata.org/entity/Q16521729,Péter Markó,1953,male
http://www.wikidata.org/entity/Q16522972,György Szerbhorváth,1972,male
http://www.wikidata.org/entity/Q16523688,Veres Valér,1972,female
http://www.wikidata.org/entity/Q16527127,Annick Percheron,1937,female
http://www.wikidata.org/entity/Q16528586,Arnaldo Zambardi,1932,male
http://www.wikidata.org/entity/Q16528883,Andrzej Tyszka,1934,male
http://www.wikidata.org/entity/Q16532668,Lars Rudebeck,1936,male
http://www.wikidata.org/entity/Q16536534,Catherine Bertho-Lavenir,1953,female
http://www.wikidata.org/entity/Q16536789,,1969,male
http://www.wikidata.org/entity/Q1654225,Luis Alberto Riart,1880,male
http://www.wikidata.org/entity/Q16543853,Erazm Majewski,1858,male
http://www.wikidata.org/entity/Q16545583,César Manzanos Bilbao,1961,male
http://www.wikidata.org/entity/Q16546000,Franciszek Mirek,1893,male
http://www.wikidata.org/entity/Q16548810,Davide Bennato,1950,male
http://www.wikidata.org/entity/Q16558058,Hieronim Kubiak,1934,male
http://www.wikidata.org/entity/Q1655854,Michael Schumann,1937,male
http://www.wikidata.org/entity/Q16560145,Giovanni Ragone,1951,male
http://www.wikidata.org/entity/Q16560356,Irena Nowakowa,1923,female
http://www.wikidata.org/entity/Q16560650,Giuseppe Bonazzi,1932,male
http://www.wikidata.org/entity/Q16561552,Jan Maciejewski,1954,male
http://www.wikidata.org/entity/Q16564675,Kacper Pobłocki,1980,male
http://www.wikidata.org/entity/Q16566222,Kazimierz Sowa,1942,male
http://www.wikidata.org/entity/Q16569094,Francisco Leal Buitrago,1939,male
http://www.wikidata.org/entity/Q16569784,Krzysztof Krajewski,1953,male
http://www.wikidata.org/entity/Q16573110,Ludwik Janiszewski,1927,male
http://www.wikidata.org/entity/Q16573155,Livio Livi,1891,male
http://www.wikidata.org/entity/Q16573304,Guillermo Emilio Magrassi,1936,male
http://www.wikidata.org/entity/Q16574659,Marek Tabin,1940,male
http://www.wikidata.org/entity/Q1657795,Igor Kon,1928,male
http://www.wikidata.org/entity/Q16585698,Julieta Kirkwood,1936,female
http://www.wikidata.org/entity/Q1658613,Ilja Srubar,1946,male
http://www.wikidata.org/entity/Q16587438,Pasquale Rossi,1867,male
http://www.wikidata.org/entity/Q16589962,Lelio Mármora,1940,male
http://www.wikidata.org/entity/Q1659032,llona ostner,1947,female
http://www.wikidata.org/entity/Q16591373,Desanka Milovska,1918,female
http://www.wikidata.org/entity/Q1659165,Manfred Lauermann,1947,male
http://www.wikidata.org/entity/Q16593104,Rosali Scalabrin,1962,female
http://www.wikidata.org/entity/Q16594703,Emma Engdahl,1969,female
http://www.wikidata.org/entity/Q16594709,Rafał Pankowski,1976,male
http://www.wikidata.org/entity/Q16606204,Melvin Jiménez Marín,1956,male
http://www.wikidata.org/entity/Q16611523,Zbigniew Antoni Żechowski,1931,male
http://www.wikidata.org/entity/Q16613232,Ofelia Hooper,1900,female
http://www.wikidata.org/entity/Q1661707,Lothar Böhnisch,1944,male
http://www.wikidata.org/entity/Q16620728,Zygmunt Skórzyński,1923,male
http://www.wikidata.org/entity/Q16624451,Raúl Sohr,1947,male
http://www.wikidata.org/entity/Q16626185,Ronal Vargas Araya,1967,male
http://www.wikidata.org/entity/Q16628061,Salvador Lissarrague Novoa,1910,male
http://www.wikidata.org/entity/Q16628394,,1951,male
http://www.wikidata.org/entity/Q1663165,Ingo Mörth,1949,male
http://www.wikidata.org/entity/Q16631683,Eguzki Urteaga,1973,male
http://www.wikidata.org/entity/Q16631849,Silvia Lara Povedano,1901,female
http://www.wikidata.org/entity/Q16631852,Silvia Leal,1971,female
http://www.wikidata.org/entity/Q16632621,Maca Jogan,1943,female
http://www.wikidata.org/entity/Q16633076,Martin Hällsten,1980,male
http://www.wikidata.org/entity/Q1663345,Ingrid Langer,1935,female
http://www.wikidata.org/entity/Q16633465,Stefan Svallfors,1961,male
http://www.wikidata.org/entity/Q16638850,Geoffrey Pleyers,1978,male
http://www.wikidata.org/entity/Q1663934,Klaus Lefringhausen,1934,male
http://www.wikidata.org/entity/Q16640889,Valery Gurov,1949,male
http://www.wikidata.org/entity/Q16645330,Jean-Paul Charnay,1928,male
http://www.wikidata.org/entity/Q1664536,Michael Brater,1944,male
http://www.wikidata.org/entity/Q16649305,Berndt Gustafsson,1920,male
http://www.wikidata.org/entity/Q16650246,Arne Runeberg,1912,male
http://www.wikidata.org/entity/Q16654843,Viktoriya Ivanova,1924,female
http://www.wikidata.org/entity/Q16657594,Rashit Kamayev,1937,male
http://www.wikidata.org/entity/Q16663595,Marwan Mohammed,1975,male
http://www.wikidata.org/entity/Q16665088,Monique Gadant,1930,female
http://www.wikidata.org/entity/Q16666254,Natalia Kosmarskaya,1951,female
http://www.wikidata.org/entity/Q16666490,Nicolas Hourcade,1953,male
http://www.wikidata.org/entity/Q16669203,Patrick de Laubier,1935,male
http://www.wikidata.org/entity/Q16673082,Roger Mehl,1912,male
http://www.wikidata.org/entity/Q16674610,John J. Macionis,1947,male
http://www.wikidata.org/entity/Q1667907,Jürgen Micksch,1941,male
http://www.wikidata.org/entity/Q16679897,Thibault Martin,1963,male
http://www.wikidata.org/entity/Q1668515,Karl-Heinz Hillmann,1938,male
http://www.wikidata.org/entity/Q16685804,Éric Monnin,1968,male
http://www.wikidata.org/entity/Q1668865,Karl-Heinz Reuband,1946,male
http://www.wikidata.org/entity/Q16692884,,1974,male
http://www.wikidata.org/entity/Q16699856,Lidiya Sokhan,1924,female
http://www.wikidata.org/entity/Q1670263,Sonia Álvarez Leguizamón,1954,female
http://www.wikidata.org/entity/Q16712651,,1949,male
http://www.wikidata.org/entity/Q16713401,Floyd Hunter,1912,male
http://www.wikidata.org/entity/Q16714983,Ihor Rushchenko,1953,male
http://www.wikidata.org/entity/Q1671880,Inês Zuber,1980,female
http://www.wikidata.org/entity/Q167211,Alan García,1949,male
http://www.wikidata.org/entity/Q1672465,Irena Dubská,1924,female
http://www.wikidata.org/entity/Q1672565,Irene Runge,1942,female
http://www.wikidata.org/entity/Q1672657,Leopoldo López,1971,male
http://www.wikidata.org/entity/Q16727438,David Begg,1950,male
http://www.wikidata.org/entity/Q16727760,Joan Busfield,1940,female
http://www.wikidata.org/entity/Q16728475,Gerard Delanty,1960,male
http://www.wikidata.org/entity/Q16729460,Neil Gross,1971,male
http://www.wikidata.org/entity/Q16729504,Dipankar Gupta,1949,male
http://www.wikidata.org/entity/Q1673020,Irmgard Pinn,1946,female
http://www.wikidata.org/entity/Q16730454,Joshua Gamson,1962,male
http://www.wikidata.org/entity/Q1673052,Irmtraut Karlsson,1944,female
http://www.wikidata.org/entity/Q16730526,Keith Kahn-Harris,1971,male
http://www.wikidata.org/entity/Q1673061,Otthein Rammstedt,1938,male
http://www.wikidata.org/entity/Q16731412,Robert Leroux,1964,male
http://www.wikidata.org/entity/Q1673275,Irving Zola,1935,male
http://www.wikidata.org/entity/Q16732818,Lisa Jean Moore,1967,female
http://www.wikidata.org/entity/Q1673299,Janpeter Kob,1927,male
http://www.wikidata.org/entity/Q16732995,Ronaldo Munck,1951,male
http://www.wikidata.org/entity/Q16733294,Katherine Newman,1953,female
http://www.wikidata.org/entity/Q16733542,Jean Fox O'Barr,1942,female
http://www.wikidata.org/entity/Q16733966,Oyèrónkẹ́ Oyěwùmí,1957,female
http://www.wikidata.org/entity/Q16734298,Paul Lubeck,1943,male
http://www.wikidata.org/entity/Q16734612,Margaret Poloma,1943,female
http://www.wikidata.org/entity/Q16734716,Kenneth Prewitt,1936,male
http://www.wikidata.org/entity/Q16735120,Lucia A. Reisch,1964,female
http://www.wikidata.org/entity/Q16739506,Roderick Duncan McKenzie,1885,male
http://www.wikidata.org/entity/Q1674317,Max Solms,1893,male
http://www.wikidata.org/entity/Q167507,Werner Gephart,1949,male
http://www.wikidata.org/entity/Q1676029,Razumnik Ivanov-Razumnik,1878,male
http://www.wikidata.org/entity/Q1676299,J. Clyde Mitchell,1918,male
http://www.wikidata.org/entity/Q16769796,Toshio Ueda,1931,male
http://www.wikidata.org/entity/Q16770280,Ichiro Kawachi,1961,male
http://www.wikidata.org/entity/Q1677290,Manfred Gerwing,1954,male
http://www.wikidata.org/entity/Q1677357,Willfried Spohn,1944,male
http://www.wikidata.org/entity/Q16775651,Louis Bourdeau,1824,male
http://www.wikidata.org/entity/Q16778930,Gabriele Rosenthal,1954,female
